2014-01-07 21:07:56 status unpacked install-info:armhf 4.13a.dfsg.1-10
2014-01-07 21:07:56 status half-configured install-info:armhf 4.13a.dfsg.1-10
2014-01-07 21:07:59 status installed install-info:armhf 4.13a.dfsg.1-10
2014-01-07 21:07:59 configure bzip2:armhf 1.0.6-4 <none>
2014-01-07 21:07:59 status unpacked bzip2:armhf 1.0.6-4
2014-01-07 21:07:59 status half-configured bzip2:armhf 1.0.6-4
2014-01-07 21:07:59 status installed bzip2:armhf 1.0.6-4
2014-01-07 21:07:59 configure vim-common:armhf 2:7.3.547-7 <none>
2014-01-07 21:07:59 status unpacked vim-common:armhf 2:7.3.547-7
2014-01-07 21:07:59 status unpacked vim-common:armhf 2:7.3.547-7
2014-01-07 21:07:59 status half-configured vim-common:armhf 2:7.3.547-7
2014-01-07 21:07:59 status installed vim-common:armhf 2:7.3.547-7
2014-01-07 21:07:59 configure netbase:all 5.0 <none>
2014-01-07 21:07:59 status unpacked netbase:all 5.0
2014-01-07 21:07:59 status unpacked netbase:all 5.0
2014-01-07 21:07:59 status unpacked netbase:all 5.0
2014-01-07 21:07:59 status unpacked netbase:all 5.0
2014-01-07 21:08:00 status half-configured netbase:all 5.0
2014-01-07 21:08:00 status installed netbase:all 5.0
2014-01-07 21:08:00 configure libc-dev-bin:armhf 2.13-38+rpi2 <none>
2014-01-07 21:08:00 status unpacked libc-dev-bin:armhf 2.13-38+rpi2
2014-01-07 21:08:00 status half-configured libc-dev-bin:armhf 2.13-38+rpi2
2014-01-07 21:08:00 status installed libc-dev-bin:armhf 2.13-38+rpi2
2014-01-07 21:08:00 configure linux-libc-dev:armhf 3.2.51-1+rpi1 <none>
2014-01-07 21:08:00 status unpacked linux-libc-dev:armhf 3.2.51-1+rpi1
2014-01-07 21:08:00 status half-configured linux-libc-dev:armhf 3.2.51-1+rpi1
2014-01-07 21:08:00 status installed linux-libc-dev:armhf 3.2.51-1+rpi1
2014-01-07 21:08:00 configure adduser:all 3.113+nmu3 <none>
2014-01-07 21:08:00 status unpacked adduser:all 3.113+nmu3
2014-01-07 21:08:00 status unpacked adduser:all 3.113+nmu3
2014-01-07 21:08:00 status half-configured adduser:all 3.113+nmu3
2014-01-07 21:08:06 status installed adduser:all 3.113+nmu3
2014-01-07 21:08:06 configure traceroute:armhf 1:2.0.18-3 <none>
2014-01-07 21:08:06 status unpacked traceroute:armhf 1:2.0.18-3
2014-01-07 21:08:06 status half-configured traceroute:armhf 1:2.0.18-3
2014-01-07 21:08:07 status installed traceroute:armhf 1:2.0.18-3
2014-01-07 21:08:07 configure manpages:all 3.44-1 <none>
2014-01-07 21:08:07 status unpacked manpages:all 3.44-1
2014-01-07 21:08:07 status half-configured manpages:all 3.44-1
2014-01-07 21:08:07 status installed manpages:all 3.44-1
2014-01-07 21:08:07 configure libsqlite3-0:armhf 3.7.13-1+deb7u1 <none>
2014-01-07 21:08:07 status unpacked libsqlite3-0:armhf 3.7.13-1+deb7u1
2014-01-07 21:08:07 status half-configured libsqlite3-0:armhf 3.7.13-1+deb7u1
2014-01-07 21:08:07 status installed libsqlite3-0:armhf 3.7.13-1+deb7u1
2014-01-07 21:08:07 configure iproute:armhf 20120521-3 <none>
2014-01-07 21:08:07 status unpacked iproute:armhf 20120521-3
2014-01-07 21:08:08 status unpacked iproute:armhf 20120521-3
2014-01-07 21:08:08 status unpacked iproute:armhf 20120521-3
2014-01-07 21:08:08 status unpacked iproute:armhf 20120521-3
2014-01-07 21:08:08 status unpacked iproute:armhf 20120521-3
2014-01-07 21:08:08 status unpacked iproute:armhf 20120521-3
2014-01-07 21:08:08 status unpacked iproute:armhf 20120521-3
2014-01-07 21:08:08 status unpacked iproute:armhf 20120521-3
2014-01-07 21:08:08 status half-configured iproute:armhf 20120521-3
2014-01-07 21:08:08 status installed iproute:armhf 20120521-3
2014-01-07 21:08:08 configure libidn11:armhf 1.25-2 <none>
2014-01-07 21:08:08 status unpacked libidn11:armhf 1.25-2
2014-01-07 21:08:08 status half-configured libidn11:armhf 1.25-2
2014-01-07 21:08:08 status installed libidn11:armhf 1.25-2
2014-01-07 21:08:08 configure libnewt0.52:armhf 0.52.14-11.1 <none>
2014-01-07 21:08:08 status unpacked libnewt0.52:armhf 0.52.14-11.1
2014-01-07 21:08:08 status half-configured libnewt0.52:armhf 0.52.14-11.1
2014-01-07 21:08:08 status installed libnewt0.52:armhf 0.52.14-11.1
2014-01-07 21:08:08 configure net-tools:armhf 1.60-24.2 <none>
2014-01-07 21:08:08 status unpacked net-tools:armhf 1.60-24.2
2014-01-07 21:08:08 status half-configured net-tools:armhf 1.60-24.2
2014-01-07 21:08:08 status installed net-tools:armhf 1.60-24.2
2014-01-07 21:08:08 configure libpipeline1:armhf 1.2.1-1 <none>
2014-01-07 21:08:08 status unpacked libpipeline1:armhf 1.2.1-1
2014-01-07 21:08:08 status half-configured libpipeline1:armhf 1.2.1-1
2014-01-07 21:08:08 status installed libpipeline1:armhf 1.2.1-1
2014-01-07 21:08:08 configure bsdmainutils:armhf 9.0.3 <none>
2014-01-07 21:08:08 status unpacked bsdmainutils:armhf 9.0.3
2014-01-07 21:08:08 status unpacked bsdmainutils:armhf 9.0.3
2014-01-07 21:08:08 status unpacked bsdmainutils:armhf 9.0.3
2014-01-07 21:08:08 status unpacked bsdmainutils:armhf 9.0.3
2014-01-07 21:08:08 status half-configured bsdmainutils:armhf 9.0.3
2014-01-07 21:08:09 status installed bsdmainutils:armhf 9.0.3
2014-01-07 21:08:09 configure libbsd0:armhf 0.4.2-1 <none>
2014-01-07 21:08:09 status unpacked libbsd0:armhf 0.4.2-1
2014-01-07 21:08:09 status half-configured libbsd0:armhf 0.4.2-1
2014-01-07 21:08:09 status installed libbsd0:armhf 0.4.2-1
2014-01-07 21:08:09 configure netcat-traditional:armhf 1.10-40 <none>
2014-01-07 21:08:09 status unpacked netcat-traditional:armhf 1.10-40
2014-01-07 21:08:09 status half-configured netcat-traditional:armhf 1.10-40
2014-01-07 21:08:09 status installed netcat-traditional:armhf 1.10-40
2014-01-07 21:08:09 configure libpcre3:armhf 1:8.30-5 <none>
2014-01-07 21:08:09 status unpacked libpcre3:armhf 1:8.30-5
2014-01-07 21:08:09 status half-configured libpcre3:armhf 1:8.30-5
2014-01-07 21:08:09 status installed libpcre3:armhf 1:8.30-5
2014-01-07 21:08:09 configure libwibble-dev:armhf 0.1.28-1.1 <none>
2014-01-07 21:08:09 status unpacked libwibble-dev:armhf 0.1.28-1.1
2014-01-07 21:08:09 status half-configured libwibble-dev:armhf 0.1.28-1.1
2014-01-07 21:08:09 status installed libwibble-dev:armhf 0.1.28-1.1
2014-01-07 21:08:09 configure info:armhf 4.13a.dfsg.1-10 <none>
2014-01-07 21:08:09 status unpacked info:armhf 4.13a.dfsg.1-10
2014-01-07 21:08:09 status half-configured info:armhf 4.13a.dfsg.1-10
2014-01-07 21:08:10 status installed info:armhf 4.13a.dfsg.1-10
2014-01-07 21:08:10 configure iputils-ping:armhf 3:20101006-1 <none>
2014-01-07 21:08:10 status unpacked iputils-ping:armhf 3:20101006-1
2014-01-07 21:08:10 status half-configured iputils-ping:armhf 3:20101006-1
2014-01-07 21:08:10 status installed iputils-ping:armhf 3:20101006-1
2014-01-07 21:08:10 configure aptitude-common:all 0.6.8.2-1 <none>
2014-01-07 21:08:10 status unpacked aptitude-common:all 0.6.8.2-1
2014-01-07 21:08:10 status half-configured aptitude-common:all 0.6.8.2-1
2014-01-07 21:08:10 status installed aptitude-common:all 0.6.8.2-1
2014-01-07 21:08:10 configure cron:armhf 3.0pl1-124 <none>
2014-01-07 21:08:10 status unpacked cron:armhf 3.0pl1-124
2014-01-07 21:08:10 status unpacked cron:armhf 3.0pl1-124
2014-01-07 21:08:10 status unpacked cron:armhf 3.0pl1-124
2014-01-07 21:08:10 status unpacked cron:armhf 3.0pl1-124
2014-01-07 21:08:10 status unpacked cron:armhf 3.0pl1-124
2014-01-07 21:08:10 status unpacked cron:armhf 3.0pl1-124
2014-01-07 21:08:10 status unpacked cron:armhf 3.0pl1-124
2014-01-07 21:08:10 status unpacked cron:armhf 3.0pl1-124
2014-01-07 21:08:10 status unpacked cron:armhf 3.0pl1-124
2014-01-07 21:08:10 status unpacked cron:armhf 3.0pl1-124
2014-01-07 21:08:10 status half-configured cron:armhf 3.0pl1-124
2014-01-07 21:08:16 status installed cron:armhf 3.0pl1-124
2014-01-07 21:08:16 configure nano:armhf 2.2.6-1 <none>
2014-01-07 21:08:17 status unpacked nano:armhf 2.2.6-1
2014-01-07 21:08:17 status unpacked nano:armhf 2.2.6-1
2014-01-07 21:08:17 status half-configured nano:armhf 2.2.6-1
2014-01-07 21:08:17 status installed nano:armhf 2.2.6-1
2014-01-07 21:08:17 configure libp11-kit0:armhf 0.12-3 <none>
2014-01-07 21:08:17 status unpacked libp11-kit0:armhf 0.12-3
2014-01-07 21:08:17 status half-configured libp11-kit0:armhf 0.12-3
2014-01-07 21:08:17 status installed libp11-kit0:armhf 0.12-3
2014-01-07 21:08:17 configure rsyslog:armhf 5.8.11-3 <none>
2014-01-07 21:08:17 status unpacked rsyslog:armhf 5.8.11-3
2014-01-07 21:08:17 status unpacked rsyslog:armhf 5.8.11-3
2014-01-07 21:08:17 status unpacked rsyslog:armhf 5.8.11-3
2014-01-07 21:08:17 status unpacked rsyslog:armhf 5.8.11-3
2014-01-07 21:08:17 status unpacked rsyslog:armhf 5.8.11-3
2014-01-07 21:08:17 status unpacked rsyslog:armhf 5.8.11-3
2014-01-07 21:08:17 status half-configured rsyslog:armhf 5.8.11-3
2014-01-07 21:08:19 status installed rsyslog:armhf 5.8.11-3
2014-01-07 21:08:19 configure libstdc++6:armhf 4.7.2-5+rpi1 <none>
2014-01-07 21:08:19 status unpacked libstdc++6:armhf 4.7.2-5+rpi1
2014-01-07 21:08:19 status half-configured libstdc++6:armhf 4.7.2-5+rpi1
2014-01-07 21:08:19 status installed libstdc++6:armhf 4.7.2-5+rpi1
2014-01-07 21:08:19 configure isc-dhcp-client:armhf 4.2.2.dfsg.1-5+deb70u6 <none>
2014-01-07 21:08:19 status unpacked isc-dhcp-client:armhf 4.2.2.dfsg.1-5+deb70u6
2014-01-07 21:08:19 status unpacked isc-dhcp-client:armhf 4.2.2.dfsg.1-5+deb70u6
2014-01-07 21:08:19 status unpacked isc-dhcp-client:armhf 4.2.2.dfsg.1-5+deb70u6
2014-01-07 21:08:19 status unpacked isc-dhcp-client:armhf 4.2.2.dfsg.1-5+deb70u6
2014-01-07 21:08:19 status unpacked isc-dhcp-client:armhf 4.2.2.dfsg.1-5+deb70u6
2014-01-07 21:08:19 status half-configured isc-dhcp-client:armhf 4.2.2.dfsg.1-5+deb70u6
2014-01-07 21:08:21 status installed isc-dhcp-client:armhf 4.2.2.dfsg.1-5+deb70u6
2014-01-07 21:08:21 configure vim-tiny:armhf 2:7.3.547-7 <none>
2014-01-07 21:08:21 status unpacked vim-tiny:armhf 2:7.3.547-7
2014-01-07 21:08:21 status unpacked vim-tiny:armhf 2:7.3.547-7
2014-01-07 21:08:21 status half-configured vim-tiny:armhf 2:7.3.547-7
2014-01-07 21:08:21 status installed vim-tiny:armhf 2:7.3.547-7
2014-01-07 21:08:21 configure readline-common:all 6.2+dfsg-0.1 <none>
2014-01-07 21:08:21 status unpacked readline-common:all 6.2+dfsg-0.1
2014-01-07 21:08:21 status half-configured readline-common:all 6.2+dfsg-0.1
2014-01-07 21:08:22 status installed readline-common:all 6.2+dfsg-0.1
2014-01-07 21:08:22 configure libnfnetlink0:armhf 1.0.0-1.1 <none>
2014-01-07 21:08:22 status unpacked libnfnetlink0:armhf 1.0.0-1.1
2014-01-07 21:08:22 status half-configured libnfnetlink0:armhf 1.0.0-1.1
2014-01-07 21:08:22 status installed libnfnetlink0:armhf 1.0.0-1.1
2014-01-07 21:08:22 configure libgcrypt11:armhf 1.5.0-5+deb7u1 <none>
2014-01-07 21:08:22 status unpacked libgcrypt11:armhf 1.5.0-5+deb7u1
2014-01-07 21:08:22 status half-configured libgcrypt11:armhf 1.5.0-5+deb7u1
2014-01-07 21:08:22 status installed libgcrypt11:armhf 1.5.0-5+deb7u1
2014-01-07 21:08:22 configure libxapian22:armhf 1.2.12-2 <none>
2014-01-07 21:08:22 status unpacked libxapian22:armhf 1.2.12-2
2014-01-07 21:08:22 status half-configured libxapian22:armhf 1.2.12-2
2014-01-07 21:08:22 status installed libxapian22:armhf 1.2.12-2
2014-01-07 21:08:22 configure libc6-dev:armhf 2.13-38+rpi2 <none>
2014-01-07 21:08:22 status unpacked libc6-dev:armhf 2.13-38+rpi2
2014-01-07 21:08:22 status half-configured libc6-dev:armhf 2.13-38+rpi2
2014-01-07 21:08:22 status installed libc6-dev:armhf 2.13-38+rpi2
2014-01-07 21:08:22 configure libboost-iostreams1.46.1:armhf 1.46.1-8 <none>
2014-01-07 21:08:22 status unpacked libboost-iostreams1.46.1:armhf 1.46.1-8
2014-01-07 21:08:22 status half-configured libboost-iostreams1.46.1:armhf 1.46.1-8
2014-01-07 21:08:22 status installed libboost-iostreams1.46.1:armhf 1.46.1-8
2014-01-07 21:08:22 configure whiptail:armhf 0.52.14-11.1 <none>
2014-01-07 21:08:22 status unpacked whiptail:armhf 0.52.14-11.1
2014-01-07 21:08:22 status half-configured whiptail:armhf 0.52.14-11.1
2014-01-07 21:08:22 status installed whiptail:armhf 0.52.14-11.1
2014-01-07 21:08:22 configure ifupdown:armhf 0.7.8 <none>
2014-01-07 21:08:22 status unpacked ifupdown:armhf 0.7.8
2014-01-07 21:08:22 status unpacked ifupdown:armhf 0.7.8
2014-01-07 21:08:22 status unpacked ifupdown:armhf 0.7.8
2014-01-07 21:08:22 status unpacked ifupdown:armhf 0.7.8
2014-01-07 21:08:22 status unpacked ifupdown:armhf 0.7.8
2014-01-07 21:08:22 status unpacked ifupdown:armhf 0.7.8
2014-01-07 21:08:22 status unpacked ifupdown:armhf 0.7.8
2014-01-07 21:08:22 status unpacked ifupdown:armhf 0.7.8
2014-01-07 21:08:22 status unpacked ifupdown:armhf 0.7.8
2014-01-07 21:08:22 status half-configured ifupdown:armhf 0.7.8
2014-01-07 21:08:25 status installed ifupdown:armhf 0.7.8
2014-01-07 21:08:25 configure libapt-pkg4.12:armhf 0.9.7.9+rpi1 <none>
2014-01-07 21:08:25 status unpacked libapt-pkg4.12:armhf 0.9.7.9+rpi1
2014-01-07 21:08:25 status half-configured libapt-pkg4.12:armhf 0.9.7.9+rpi1
2014-01-07 21:08:25 status installed libapt-pkg4.12:armhf 0.9.7.9+rpi1
2014-01-07 21:08:25 configure libept1.4.12:armhf 1.0.9 <none>
2014-01-07 21:08:25 status unpacked libept1.4.12:armhf 1.0.9
2014-01-07 21:08:25 status half-configured libept1.4.12:armhf 1.0.9
2014-01-07 21:08:25 status installed libept1.4.12:armhf 1.0.9
2014-01-07 21:08:25 configure libboost-iostreams1.50.0:armhf 1.50.0-1 <none>
2014-01-07 21:08:25 status unpacked libboost-iostreams1.50.0:armhf 1.50.0-1
2014-01-07 21:08:25 status half-configured libboost-iostreams1.50.0:armhf 1.50.0-1
2014-01-07 21:08:25 status installed libboost-iostreams1.50.0:armhf 1.50.0-1
2014-01-07 21:08:25 configure netcat-openbsd:armhf 1.105-7 <none>
2014-01-07 21:08:25 status unpacked netcat-openbsd:armhf 1.105-7
2014-01-07 21:08:25 status half-configured netcat-openbsd:armhf 1.105-7
2014-01-07 21:08:25 status installed netcat-openbsd:armhf 1.105-7
2014-01-07 21:08:25 configure libboost-iostreams1.48.0:armhf 1.48.0-3 <none>
2014-01-07 21:08:25 status unpacked libboost-iostreams1.48.0:armhf 1.48.0-3
2014-01-07 21:08:25 status half-configured libboost-iostreams1.48.0:armhf 1.48.0-3
2014-01-07 21:08:26 status installed libboost-iostreams1.48.0:armhf 1.48.0-3
2014-01-07 21:08:26 configure libapt-inst1.5:armhf 0.9.7.9+rpi1 <none>
2014-01-07 21:08:26 status unpacked libapt-inst1.5:armhf 0.9.7.9+rpi1
2014-01-07 21:08:26 status half-configured libapt-inst1.5:armhf 0.9.7.9+rpi1
2014-01-07 21:08:26 status installed libapt-inst1.5:armhf 0.9.7.9+rpi1
2014-01-07 21:08:26 configure libreadline6:armhf 6.2+dfsg-0.1 <none>
2014-01-07 21:08:26 status unpacked libreadline6:armhf 6.2+dfsg-0.1
2014-01-07 21:08:26 status half-configured libreadline6:armhf 6.2+dfsg-0.1
2014-01-07 21:08:26 status installed libreadline6:armhf 6.2+dfsg-0.1
2014-01-07 21:08:26 configure logrotate:armhf 3.8.1-4 <none>
2014-01-07 21:08:26 status unpacked logrotate:armhf 3.8.1-4
2014-01-07 21:08:26 status unpacked logrotate:armhf 3.8.1-4
2014-01-07 21:08:26 status unpacked logrotate:armhf 3.8.1-4
2014-01-07 21:08:26 status half-configured logrotate:armhf 3.8.1-4
2014-01-07 21:08:26 status installed logrotate:armhf 3.8.1-4
2014-01-07 21:08:26 configure libboost-iostreams1.49.0:armhf 1.49.0-3.2 <none>
2014-01-07 21:08:26 status unpacked libboost-iostreams1.49.0:armhf 1.49.0-3.2
2014-01-07 21:08:26 status half-configured libboost-iostreams1.49.0:armhf 1.49.0-3.2
2014-01-07 21:08:26 status installed libboost-iostreams1.49.0:armhf 1.49.0-3.2
2014-01-07 21:08:26 configure libxapian-dev:armhf 1.2.12-2 <none>
2014-01-07 21:08:26 status unpacked libxapian-dev:armhf 1.2.12-2
2014-01-07 21:08:26 status half-configured libxapian-dev:armhf 1.2.12-2
2014-01-07 21:08:26 status installed libxapian-dev:armhf 1.2.12-2
2014-01-07 21:08:26 configure groff-base:armhf 1.21-9 <none>
2014-01-07 21:08:26 status unpacked groff-base:armhf 1.21-9
2014-01-07 21:08:26 status unpacked groff-base:armhf 1.21-9
2014-01-07 21:08:26 status unpacked groff-base:armhf 1.21-9
2014-01-07 21:08:26 status half-configured groff-base:armhf 1.21-9
2014-01-07 21:08:26 status installed groff-base:armhf 1.21-9
2014-01-07 21:08:26 configure gnupg:armhf 1.4.12-7+deb7u3 <none>
2014-01-07 21:08:26 status unpacked gnupg:armhf 1.4.12-7+deb7u3
2014-01-07 21:08:26 status half-configured gnupg:armhf 1.4.12-7+deb7u3
2014-01-07 21:08:26 status installed gnupg:armhf 1.4.12-7+deb7u3
2014-01-07 21:08:26 configure libsigc++-2.0-0c2a:armhf 2.2.10-0.2 <none>
2014-01-07 21:08:26 status unpacked libsigc++-2.0-0c2a:armhf 2.2.10-0.2
2014-01-07 21:08:26 status half-configured libsigc++-2.0-0c2a:armhf 2.2.10-0.2
2014-01-07 21:08:26 status installed libsigc++-2.0-0c2a:armhf 2.2.10-0.2
2014-01-07 21:08:26 configure libgnutls26:armhf 2.12.20-7 <none>
2014-01-07 21:08:26 status unpacked libgnutls26:armhf 2.12.20-7
2014-01-07 21:08:26 status half-configured libgnutls26:armhf 2.12.20-7
2014-01-07 21:08:26 status installed libgnutls26:armhf 2.12.20-7
2014-01-07 21:08:26 configure zlib1g-dev:armhf 1:1.2.7.dfsg-13 <none>
2014-01-07 21:08:26 status unpacked zlib1g-dev:armhf 1:1.2.7.dfsg-13
2014-01-07 21:08:26 status half-configured zlib1g-dev:armhf 1:1.2.7.dfsg-13
2014-01-07 21:08:26 status installed zlib1g-dev:armhf 1:1.2.7.dfsg-13
2014-01-07 21:08:26 configure apt-utils:armhf 0.9.7.9+rpi1 <none>
2014-01-07 21:08:26 status unpacked apt-utils:armhf 0.9.7.9+rpi1
2014-01-07 21:08:26 status half-configured apt-utils:armhf 0.9.7.9+rpi1
2014-01-07 21:08:26 status installed apt-utils:armhf 0.9.7.9+rpi1
2014-01-07 21:08:26 configure libtagcoll2-dev:armhf 2.0.13-1.1 <none>
2014-01-07 21:08:26 status unpacked libtagcoll2-dev:armhf 2.0.13-1.1
2014-01-07 21:08:26 status half-configured libtagcoll2-dev:armhf 2.0.13-1.1
2014-01-07 21:08:26 status installed libtagcoll2-dev:armhf 2.0.13-1.1
2014-01-07 21:08:26 configure iptables:armhf 1.4.14-3.1 <none>
2014-01-07 21:08:26 status unpacked iptables:armhf 1.4.14-3.1
2014-01-07 21:08:26 status half-configured iptables:armhf 1.4.14-3.1
2014-01-07 21:08:26 status installed iptables:armhf 1.4.14-3.1
2014-01-07 21:08:26 configure libsigc++-1.2-5c2:armhf 1.2.7-2+b1 <none>
2014-01-07 21:08:26 status unpacked libsigc++-1.2-5c2:armhf 1.2.7-2+b1
2014-01-07 21:08:26 status half-configured libsigc++-1.2-5c2:armhf 1.2.7-2+b1
2014-01-07 21:08:27 status installed libsigc++-1.2-5c2:armhf 1.2.7-2+b1
2014-01-07 21:08:27 configure man-db:armhf 2.6.2-1 <none>
2014-01-07 21:08:27 status unpacked man-db:armhf 2.6.2-1
2014-01-07 21:08:27 status unpacked man-db:armhf 2.6.2-1
2014-01-07 21:08:27 status unpacked man-db:armhf 2.6.2-1
2014-01-07 21:08:27 status unpacked man-db:armhf 2.6.2-1
2014-01-07 21:08:27 status half-configured man-db:armhf 2.6.2-1
2014-01-07 21:09:37 status installed man-db:armhf 2.6.2-1
2014-01-07 21:09:37 configure raspbian-archive-keyring:all 20120528.2 <none>
2014-01-07 21:09:37 status unpacked raspbian-archive-keyring:all 20120528.2
2014-01-07 21:09:37 status half-configured raspbian-archive-keyring:all 20120528.2
2014-01-07 21:09:38 status installed raspbian-archive-keyring:all 20120528.2
2014-01-07 21:09:38 configure wget:armhf 1.13.4-3 <none>
2014-01-07 21:09:38 status unpacked wget:armhf 1.13.4-3
2014-01-07 21:09:38 status unpacked wget:armhf 1.13.4-3
2014-01-07 21:09:38 status half-configured wget:armhf 1.13.4-3
2014-01-07 21:09:38 status installed wget:armhf 1.13.4-3
2014-01-07 21:09:38 configure libcwidget3:armhf 0.5.16-3.4 <none>
2014-01-07 21:09:38 status unpacked libcwidget3:armhf 0.5.16-3.4
2014-01-07 21:09:38 status half-configured libcwidget3:armhf 0.5.16-3.4
2014-01-07 21:09:38 status installed libcwidget3:armhf 0.5.16-3.4
2014-01-07 21:09:38 configure aptitude:armhf 0.6.8.2-1 <none>
2014-01-07 21:09:38 status unpacked aptitude:armhf 0.6.8.2-1
2014-01-07 21:09:38 status unpacked aptitude:armhf 0.6.8.2-1
2014-01-07 21:09:38 status unpacked aptitude:armhf 0.6.8.2-1
2014-01-07 21:09:38 status half-configured aptitude:armhf 0.6.8.2-1
2014-01-07 21:09:38 status installed aptitude:armhf 0.6.8.2-1
2014-01-07 21:09:38 configure libapt-pkg-dev:armhf 0.9.7.9+rpi1 <none>
2014-01-07 21:09:38 status unpacked libapt-pkg-dev:armhf 0.9.7.9+rpi1
2014-01-07 21:09:38 status half-configured libapt-pkg-dev:armhf 0.9.7.9+rpi1
2014-01-07 21:09:38 status installed libapt-pkg-dev:armhf 0.9.7.9+rpi1
2014-01-07 21:09:38 configure apt:armhf 0.9.7.9+rpi1 <none>
2014-01-07 21:09:38 status unpacked apt:armhf 0.9.7.9+rpi1
2014-01-07 21:09:38 status unpacked apt:armhf 0.9.7.9+rpi1
2014-01-07 21:09:38 status unpacked apt:armhf 0.9.7.9+rpi1
2014-01-07 21:09:38 status unpacked apt:armhf 0.9.7.9+rpi1
2014-01-07 21:09:38 status half-configured apt:armhf 0.9.7.9+rpi1
2014-01-07 21:09:39 status installed apt:armhf 0.9.7.9+rpi1
2014-01-07 21:09:39 configure libept-dev:armhf 1.0.9 <none>
2014-01-07 21:09:39 status unpacked libept-dev:armhf 1.0.9
2014-01-07 21:09:39 status half-configured libept-dev:armhf 1.0.9
2014-01-07 21:09:39 status installed libept-dev:armhf 1.0.9
2014-01-07 21:09:39 configure tasksel:all 3.14.1 <none>
2014-01-07 21:09:39 status unpacked tasksel:all 3.14.1
2014-01-07 21:09:39 status half-configured tasksel:all 3.14.1
2014-01-07 21:09:42 status installed tasksel:all 3.14.1
2014-01-07 21:09:42 configure tasksel-data:all 3.14.1 <none>
2014-01-07 21:09:42 status unpacked tasksel-data:all 3.14.1
2014-01-07 21:09:42 status half-configured tasksel-data:all 3.14.1
2014-01-07 21:09:42 status installed tasksel-data:all 3.14.1
2014-01-07 21:12:52 startup archives unpack
2014-01-07 21:12:53 install raspberrypi-bootloader:armhf <none> 1.20140107-1
2014-01-07 21:12:53 status half-installed raspberrypi-bootloader:armhf 1.20140107-1
2014-01-07 21:13:05 status unpacked raspberrypi-bootloader:armhf 1.20140107-1
2014-01-07 21:13:05 status unpacked raspberrypi-bootloader:armhf 1.20140107-1
2014-01-07 21:13:05 install libraspberrypi0:armhf <none> 1.20140107-1
2014-01-07 21:13:05 status half-installed libraspberrypi0:armhf 1.20140107-1
2014-01-07 21:13:05 status unpacked libraspberrypi0:armhf 1.20140107-1
2014-01-07 21:13:05 status unpacked libraspberrypi0:armhf 1.20140107-1
2014-01-07 21:13:06 install libraspberrypi-bin:armhf <none> 1.20140107-1
2014-01-07 21:13:06 status half-installed libraspberrypi-bin:armhf 1.20140107-1
2014-01-07 21:13:06 status unpacked libraspberrypi-bin:armhf 1.20140107-1
2014-01-07 21:13:06 status unpacked libraspberrypi-bin:armhf 1.20140107-1
2014-01-07 21:13:06 startup packages configure
2014-01-07 21:13:06 configure raspberrypi-bootloader:armhf 1.20140107-1 <none>
2014-01-07 21:13:06 status unpacked raspberrypi-bootloader:armhf 1.20140107-1
2014-01-07 21:13:06 status half-configured raspberrypi-bootloader:armhf 1.20140107-1
2014-01-07 21:13:09 status installed raspberrypi-bootloader:armhf 1.20140107-1
2014-01-07 21:13:09 configure libraspberrypi0:armhf 1.20140107-1 <none>
2014-01-07 21:13:09 status unpacked libraspberrypi0:armhf 1.20140107-1
2014-01-07 21:13:09 status unpacked libraspberrypi0:armhf 1.20140107-1
2014-01-07 21:13:09 status half-configured libraspberrypi0:armhf 1.20140107-1
2014-01-07 21:13:09 status installed libraspberrypi0:armhf 1.20140107-1
2014-01-07 21:13:09 configure libraspberrypi-bin:armhf 1.20140107-1 <none>
2014-01-07 21:13:09 status unpacked libraspberrypi-bin:armhf 1.20140107-1
2014-01-07 21:13:10 status half-configured libraspberrypi-bin:armhf 1.20140107-1
2014-01-07 21:13:10 status installed libraspberrypi-bin:armhf 1.20140107-1
2014-01-07 21:13:45 startup archives unpack
2014-01-07 21:13:46 install dmsetup:armhf <none> 2:1.02.74-8+rpi1
2014-01-07 21:13:46 status half-installed dmsetup:armhf 2:1.02.74-8+rpi1
2014-01-07 21:13:46 status triggers-pending man-db:armhf 2.6.2-1
2014-01-07 21:13:46 status half-installed dmsetup:armhf 2:1.02.74-8+rpi1
2014-01-07 21:13:46 status unpacked dmsetup:armhf 2:1.02.74-8+rpi1
2014-01-07 21:13:46 status unpacked dmsetup:armhf 2:1.02.74-8+rpi1
2014-01-07 21:13:46 install libdevmapper1.02.1:armhf <none> 2:1.02.74-8+rpi1
2014-01-07 21:13:46 status half-installed libdevmapper1.02.1:armhf 2:1.02.74-8+rpi1
2014-01-07 21:13:46 status unpacked libdevmapper1.02.1:armhf 2:1.02.74-8+rpi1
2014-01-07 21:13:46 status unpacked libdevmapper1.02.1:armhf 2:1.02.74-8+rpi1
2014-01-07 21:13:47 install libparted0debian1:armhf <none> 2.3-12
2014-01-07 21:13:47 status half-installed libparted0debian1:armhf 2.3-12
2014-01-07 21:13:47 status unpacked libparted0debian1:armhf 2.3-12
2014-01-07 21:13:47 status unpacked libparted0debian1:armhf 2.3-12
2014-01-07 21:13:47 install lua5.1:armhf <none> 5.1.5-4
2014-01-07 21:13:47 status half-installed lua5.1:armhf 5.1.5-4
2014-01-07 21:13:47 status half-installed lua5.1:armhf 5.1.5-4
2014-01-07 21:13:47 status unpacked lua5.1:armhf 5.1.5-4
